10 1522.7059688738107 0.007957896636432659
11 1492.5228908252038 0.00876360008354664
12 1455.0874505873574 0.007557077723011469
13 1420.045386031647 0.006436810366024476
14 1382.7062514499398 0.009802052923745912
15 1342.511222123638 0.009939260123708339
16 1303.9072937488174 0.014882130922129146
17 1262.6923112859004 0.016611913624930832
18 1229.312913732057 0.014670980549781422
19 1185.9306939435764 0.013648255592687371
1 1814.831831087415 0.003070609026019347
20 1143.6428187857512 0.02144242398937581
21 1103.24765478245 0.020253345230597998
22 1054.3917551624475 0.030336873098695507
23 1009.0177003501153 0.014947398509896737
24 963.5067916226507 0.037756236415981304
25 915.0768108018722 0.11786845758940272
26 863.3124909543538 0.04269150223934431
27 806.3616380651134 0.058950145805461464
28 753.7929340177669 0.18325046754471802
29 679.494563408126 0.04174674121378207
2 1783.2331424292372 0.004160888798391711
30 639.5781545805833 0.08498499838953946
31 581.4187784981492 0.024328830334890198
32 516.9347514317343 0.037982652117326224
33 452.49510669254056 0.04031726268188042
34 373.2028360292015 0.04532056938255915
35 283.7956517309912 0.05419627124221456
36 226.64880505426453 0.36544001426080097
37 106.4180578960153 0.05604838876099643
38 39.439071627354735 0.013338348784700124
3 1752.2827362280657 0.005168832158480829
4 1723.818076758861 0.004539762000357445
5 1685.9479652733944 0.006354559500211441
0 1848.5094838933157 0.003593592850557552
6 1658.1559169587522 0.005102732633465873
7 1626.0512695026239 0.0044097629951886696
8 1592.8361089131306 0.005124171834419358
9 1559.6241443572726 0.006987348128082118
